datetime,near_open,near_high,near_low,near_close,near_vol,near_hold,symbol_x,far_open,far_high,far_low,far_close,far_vol,far_hold,symbol_y,product,near_symbol,far_symbol,raw_basis,raw_annualized_rate,dividend_adjusted_basis,adj_annualized_rate,dividend_between,days_to_near_expiry,days_to_far_expiry,near_expiry,far_expiry
2026-03-27 10:20:00,7483.0,7495.8,7467.8,7476.0,2456,142396,IC2606,7306.4,7318.4,7291.8,7302.0,393,63768,IC2609,IC,IC2606,IC2609,-174.0,-9.335367682077152,-156.0,-8.36963999082779,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:25:00,7476.0,7477.2,7448.2,7456.4,9,142385,IC2606,7302.0,7302.0,7271.0,7281.6,6,63802,IC2609,IC,IC2606,IC2609,-174.79999999999927,-9.402940817564456,-156.79999999999927,-8.43467460065278,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:30:00,7456.4,7491.0,7456.4,7490.4,14,142352,IC2606,7281.6,7315.0,7279.4,7315.0,1,63795,IC2609,IC,IC2606,IC2609,-175.39999999999964,-9.392388557720162,-157.39999999999964,-8.428517440052186,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:35:00,7491.4,7504.8,7486.8,7498.6,72,142687,IC2606,7315.0,7328.6,7312.4,7323.8,12,63779,IC2609,IC,IC2606,IC2609,-174.80000000000018,-9.35002372604059,-156.80000000000018,-8.38720663754671,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:40:00,7498.6,7504.6,7489.0,7493.8,47,142867,IC2606,7323.8,7328.8,7314.6,7318.4,2,63749,IC2609,IC,IC2606,IC2609,-175.40000000000055,-9.388127152145435,-157.40000000000055,-8.424693350899043,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:45:00,7493.8,7503.2,7482.0,7493.4,10,142905,IC2606,7317.2,7325.8,7311.0,7316.4,4,63778,IC2609,IC,IC2606,IC2609,-177.0,-9.47427142478788,-159.0,-8.510786195148434,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:50:00,7492.2,7523.6,7492.2,7508.0,31,143021,IC2606,7316.4,7345.0,7316.4,7332.6,3,63850,IC2609,IC,IC2606,IC2609,-175.39999999999964,-9.37037123771272,-157.39999999999964,-8.408759594161811,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 10:55:00,7510.4,7510.6,7491.6,7495.8,118,142941,IC2606,7335.6,7336.0,7318.4,7320.0,6,63940,IC2609,IC,IC2606,IC2609,-175.80000000000018,-9.407026176417045,-157.80000000000018,-8.44384943480438,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 11:00:00,7497.0,7497.0,7474.4,7484.2,1716,142904,IC2606,7320.0,7321.4,7299.8,7309.8,295,63974,IC2609,IC,IC2606,IC2609,-174.39999999999964,-9.34657656819008,-156.39999999999964,-8.381906968262204,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 11:05:00,7494.2,7499.0,7485.2,7487.0,307,142944,IC2606,7309.8,7325.6,7309.6,7312.2,23,63970,IC2609,IC,IC2606,IC2609,-174.80000000000018,-9.364510205968744,-156.80000000000018,-8.400201374690498,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 11:10:00,7485.6,7502.4,7482.8,7500.0,106,142881,IC2606,7310.8,7328.0,7308.4,7325.6,19,63995,IC2609,IC,IC2606,IC2609,-174.39999999999964,-9.326886446886427,-156.39999999999964,-8.364249084249064,18.0,55,146,2026-06-19,2026-09-18
2026-03-27 11:15:00,7498.8,7508.4,7494.6,7500.2,59,143005,IC2606,7326.2,7336.0,7319.2,7326.6,7,64070,IC2609,IC,IC2606,IC2609,-173.59999999999945,-9.283854994636009,-155.59999999999945,-8.321243301643795,18.0,55,146,2026-06-19,2026-09-18
